user_id,year,genre,playtime
76561197998014300,2014,Indie,930
76561197998014300,2014,Simulation,930
76561197998095312,2015,Action,0
76561197998189696,2014,Action,153
76561197998355213,2013,Action,9
76561197998355213,2014,Action,9
76561197998469677,2014,Action,174
76561197998655584,2014,Action,1852
76561197998718499,2014,Indie,9
76561197998718499,2014,Simulation,9
76561197998812220,2012,Action,1078
76561197998873955,2015,Action,776
76561197998876897,2015,Action,346
76561197998939809,2014,Action,52776
76561197998960814,2012,Rpg,1837
76561197998960814,2014,Rpg,1837
76561197999005150,2014,Action,346
76561197999054744,2014,Indie,11607
76561197999054744,2014,Simulation,11607
76561197999075044,2015,Action,1346
76561197999136707,2013,Action,65
76561197999260941,2013,Action,191
76561197999327663,2014,Action,324
76561197999426881,2014,Action,0
76561197999426881,2015,Action,0
76561197999483873,2014,Action,0
76561197999483873,2015,Action,0
76561197999566657,2014,Action,966
76561197999613236,2015,Action,54
76561197999638720,2015,Action,36
76561197999775723,2014,Action,433
76561197999882687,2013,Action,2262
76561198000000222,2015,Action,5180
76561198000121873,2015,Action,1084
76561198000167222,2015,Action,0
76561198000167222,2015,Indie,0
76561198000167222,2015,Rpg,0
76561198000614468,2014,Indie,454
76561198000614468,2014,Simulation,454
76561198000627924,2014,Action,121191
76561198000691867,2014,Action,0
76561198000733744,2014,Action,35
76561198000791529,2010,Action,1130
76561198000791529,2011,Action,2260
76561198000791529,2013,Action,1130
76561198000889832,2013,Action,650
76561198000889832,2014,Action,650
76561198000889832,2015,Action,650
76561198000966319,2011,Action,226
76561198001115538,2014,Action,916
76561198001160024,2014,Action,0
76561198001160024,2015,Action,0
76561198001398677,2013,Action,0
76561198001508595,2015,Action,1127
76561198001630399,2014,Action,0
76561198001630399,2014,Indie,0
76561198001630399,2014,Rpg,0
76561198001688490,2014,Action,0
76561198001743414,2015,Action,68
76561198001768083,2015,Action,0
76561198001836842,2014,Action,62717
76561198001898634,2015,Action,19953
76561198001917486,2014,Action,13
76561198002127153,2014,Indie,14079
76561198002127153,2014,Simulation,14079
76561198002127153,2015,Indie,42237
76561198002127153,2015,Simulation,42237
76561198002170343,2013,Action,209032
76561198002212023,2015,Strategy,209
76561198002469107,2013,Rpg,101
76561198002527794,2015,Simulation,614
76561198002527794,2015,Strategy,614
76561198002610796,2013,Indie,17080
76561198002610796,2013,Simulation,17080
76561198002996759,2015,Indie,13406
76561198002996759,2015,Simulation,13406
76561198003056556,2014,Action,0
76561198003160177,2014,Indie,12939
76561198003160177,2014,Simulation,12939
76561198003189312,2015,Indie,1321
76561198003189312,2015,Simulation,1321
76561198003480679,2013,Action,1
76561198003480679,2014,Action,1
76561198003546877,2012,Action,2366
76561198003546877,2014,Action,1183
76561198003704820,2013,Indie,1800
76561198003704820,2013,Simulation,1800
76561198003704820,2014,Indie,900
76561198003704820,2014,Simulation,900
76561198003735361,2014,Action,0
76561198003811382,2013,Indie,0
76561198003811382,2013,Simulation,0
76561198003811382,2015,Indie,0
76561198003811382,2015,Simulation,0
76561198003855855,2013,Indie,4423
76561198003855855,2013,Simulation,4423
76561198004054009,2014,Action,0
76561198004058147,2013,Action,33743
76561198004166916,2015,Indie,622
76561198004166916,2015,Simulation,622
76561198004203858,2014,Action,20022
76561198004203858,2015,Action,40044
76561198004239988,2015,Action,13548
76561198004245030,2015,Action,1055
76561198004280826,2014,Action,5362
76561198004622964,2014,Indie,4567
76561198004622964,2014,Simulation,4567
76561198004622964,2015,Indie,4567
76561198004622964,2015,Simulation,4567
76561198004638606,2012,Action,2
76561198004638606,2013,Action,1
76561198004638606,2014,Action,1
76561198004638606,2015,Action,1
76561198004791440,2015,Action,779
76561198004853547,2015,Action,404
76561198004901938,2015,Action,2873
76561198004924076,2014,Indie,126
76561198004924076,2014,Simulation,126
76561198004924924,2015,Action,942
76561198005477736,2014,Action,411
76561198005477736,2015,Action,137
76561198005551923,2015,Action,24305
76561198005576563,2014,Action,564
76561198005708745,2015,Action,1890
76561198005778772,2014,Action,3913
76561198005781441,2015,Action,53931
76561198005999162,2013,Action,19
76561198005999162,2014,Action,19
76561198006153077,2013,Action,643
76561198006225175,2014,Action,22
76561198006310647,2011,Strategy,59
76561198006310647,2014,Strategy,59
76561198006421406,2014,Action,643
76561198006487501,2015,Action,690
76561198006491086,2014,Action,0
76561198006537147,2015,Action,2292
76561198006560154,2014,Action,9824
76561198006606435,2014,Action,62
76561198006896411,2014,Action,97
76561198006896411,2015,Action,388
76561198007041072,2015,Indie,8
76561198007041072,2015,Simulation,8
76561198007161112,2014,Indie,3681
76561198007161112,2014,Simulation,3681
76561198007165405,2014,Rpg,1107
76561198007217051,2014,Action,100
76561198007217051,2015,Action,50
76561198007317042,2011,Indie,689
76561198007317042,2011,Simulation,689
76561198007317042,2012,Indie,1378
76561198007317042,2012,Simulation,1378
76561198007317042,2014,Indie,689
76561198007317042,2014,Simulation,689
76561198007404119,2014,Action,0
76561198007404119,2015,Action,0
76561198007539695,2014,Action,0
76561198007571248,2013,Strategy,0
76561198007573338,2013,Action,1134
76561198007575596,2014,Action,35
76561198007575596,2015,Action,35
76561198007587759,2014,Action,9
76561198007758543,2013,Rpg,106
76561198007767871,2013,Action,18179
76561198007799026,2010,Action,95
76561198007799026,2011,Action,665
76561198007860684,2014,Action,1049
76561198007861522,2014,Action,151
76561198007914001,2014,Action,243
76561198007988939,2015,Action,486
76561198008021472,2015,Indie,8254
76561198008021472,2015,Simulation,8254
76561198008026450,2011,Action,452
76561198008026969,2014,Strategy,20
76561198008063702,2014,Action,519
76561198008068264,2014,Indie,52
76561198008068264,2014,Simulation,52
76561198008068264,2015,Indie,26
76561198008068264,2015,Simulation,26
76561198008101478,2013,Adventure,0
76561198008101478,2013,Rpg,0
76561198008101478,2014,Adventure,0
76561198008101478,2014,Rpg,0
76561198008105343,2013,Action,1092
76561198008111776,2015,Rpg,759
76561198008211473,2015,Action,1283
76561198008302763,2013,Indie,731
76561198008302763,2013,Simulation,731
76561198008302763,2015,Indie,1462
76561198008302763,2015,Simulation,1462
76561198008426280,2014,Action,5
76561198008426280,2015,Action,5
76561198008532637,2015,Action,934
76561198008721949,2014,Action,59
76561198008725628,2015,Action,15
76561198008727561,2014,Action,17095
76561198008760866,2015,Action,28
76561198008793871,2015,Action,1049
76561198008825050,2014,Action,70
76561198008825050,2015,Action,70
76561198008827809,2013,Action,737
76561198008827809,2014,Action,1474
76561198008895770,2014,Action,0
76561198008895770,2015,Action,0
76561198008896152,2014,Action,4429
76561198008901482,2014,Indie,1
76561198008901482,2014,Strategy,1
76561198008967901,2015,Action,64252
76561198009005804,2013,Action,1166
76561198009026821,2015,Action,465
76561198009043396,2014,Action,4328
76561198009171558,2014,Strategy,2156
76561198009177886,2014,Indie,43
76561198009177886,2014,Simulation,43
76561198009239788,2014,Indie,18619
76561198009239788,2014,Simulation,18619
76561198009389816,2013,Action,878
76561198009498722,2015,Action,819
76561198009636321,2015,Action,1692
76561198009729086,2014,Indie,82
76561198009729086,2014,Simulation,82
76561198009729872,2014,Action,3452
76561198009846599,2014,Action,497
76561198009892332,2015,Action,0
76561198010038495,2014,Action,427
76561198010211852,2013,Action,155
76561198010280507,2015,Indie,560
76561198010280507,2015,Simulation,560
76561198010336981,2011,Action,50
76561198010391123,2014,Action,3
76561198010391123,2014,Strategy,3
76561198010391123,2015,Action,1
76561198010391123,2015,Strategy,1
76561198010398875,2015,Action,0
76561198010399847,2014,Indie,12
76561198010399847,2014,Simulation,12
76561198010433036,2014,Action,362
76561198010436866,2014,Action,39
76561198010436866,2015,Action,39
76561198010443610,2011,Action,1104
76561198010443610,2014,Action,368
76561198010465186,2015,Action,183
76561198010465186,2015,Rpg,183
76561198010616979,2015,Strategy,106
76561198010653835,2014,Action,10302
76561198010653835,2015,Action,5151
76561198010797312,2013,Racing,0
76561198010829979,2015,Action,338
76561198010871424,2014,Indie,28
76561198010871424,2014,Simulation,28
76561198010871424,2015,Indie,28
76561198010871424,2015,Simulation,28
76561198011004336,2014,Indie,26668
76561198011004336,2014,Simulation,26668
76561198011004336,2015,Indie,33335
76561198011004336,2015,Simulation,33335
76561198011136920,2014,Strategy,1014
76561198011139135,2015,Indie,1815
76561198011139135,2015,Simulation,1815
76561198011218089,2014,Action,609
76561198011244140,2015,Action,18
76561198011303077,2015,Strategy,4796
76561198011303167,2015,Action,7308
76561198011307447,2015,Strategy,18
76561198011312704,2014,Action,701
76561198011312704,2014,Rpg,701
76561198011372068,2013,Indie,5815
76561198011372068,2013,Simulation,5815
76561198011372068,2014,Indie,5815
76561198011372068,2014,Simulation,5815
76561198011372068,2015,Indie,5815
76561198011372068,2015,Simulation,5815
76561198011493875,2010,Action,508
76561198011493875,2011,Action,1016
76561198011493875,2013,Action,508
76561198011579146,2014,Action,203
76561198011714432,2014,Action,3610
76561198011735059,2013,Action,3444
76561198011740444,2015,Action,0
76561198011740444,2015,Adventure,0
76561198011740444,2015,Indie,0
76561198011766768,2013,Indie,6804
76561198011766768,2013,Simulation,6804
76561198011773496,2014,Action,1463
76561198011832401,2014,Action,0
76561198011923340,2015,Strategy,6462
76561198012014419,2014,Action,1
76561198012040171,2014,Action,23753
76561198012074748,2014,Action,47
76561198012074748,2014,Indie,47
76561198012074748,2014,Rpg,47
76561198012189478,2014,Action,36212
76561198012252740,2013,Action,1
76561198012334657,2014,Action,7385
76561198012424984,2014,Action,1140
76561198012455565,2010,Rpg,43
76561198012455565,2015,Rpg,43
76561198012514677,2015,Indie,7800
76561198012514677,2015,Simulation,7800
76561198012572074,2013,Indie,7355
76561198012572074,2013,Simulation,7355
76561198012572074,2015,Indie,14710
76561198012572074,2015,Simulation,14710
76561198012630014,2013,Action,33542
76561198012630014,2014,Action,33542
76561198012657818,2014,Rpg,25
76561198012716020,2013,Action,48
76561198012716020,2014,Action,32
76561198012741239,2015,Action,0
76561198012909706,2013,Action,1525
76561198012943559,2011,Indie,41
76561198012943559,2011,Simulation,41
76561198012943559,2014,Indie,41
76561198012943559,2014,Simulation,41
76561198013149300,2014,Action,39673
76561198013149300,2015,Action,238038
76561198013199787,2014,Action,705
76561198013206795,2015,Action,1768
76561198013259049,2014,Action,8560
76561198013261893,2013,Action,21
76561198013427907,2013,Indie,721
76561198013427907,2013,Simulation,721
76561198013432172,2013,Action,3
76561198013535175,2014,Action,25
76561198013564709,2014,Action,54
76561198013565069,2014,Action,51
76561198013565069,2015,Action,102
76561198013573604,2013,Action,102
76561198013600577,2013,Action,182
76561198013785384,2011,Indie,912
76561198013785384,2011,Simulation,912
76561198013785384,2014,Indie,608
76561198013785384,2014,Simulation,608
76561198013919045,2015,Indie,2627
76561198013919045,2015,Simulation,2627
76561198013939867,2015,Action,134
76561198014078033,2015,Action,1131
76561198014177534,2014,Action,1583
76561198014206568,2013,Action,15132
76561198014206568,2014,Action,15132
76561198014437840,2012,Strategy,0
76561198014530333,2013,Action,1382
76561198014530333,2015,Action,1382
76561198014552338,2013,Action,1036
76561198014552338,2015,Action,1036
76561198014676100,2014,Indie,4716
76561198014676100,2014,Simulation,4716
76561198014774264,2015,Action,493
76561198014841100,2013,Action,50
76561198014841100,2014,Action,50
76561198014841100,2015,Action,50
76561198014872561,2014,Indie,2356
76561198014872561,2014,Simulation,2356
76561198014910012,2013,Action,71
76561198014987915,2013,Strategy,1550
76561198015035218,2014,Indie,28028
76561198015035218,2014,Simulation,28028
76561198015050660,2014,Action,3603
76561198015083753,2013,Action,6950
76561198015083753,2014,Action,6950
76561198015083753,2015,Action,13900
76561198015157743,2014,Action,779
76561198015158481,2014,Action,688
76561198015169206,2015,Action,799
76561198015240666,2014,Action,6608
76561198015275299,2014,Action,1393
76561198015397224,2014,Action,23526
76561198015450790,2014,Strategy,184
76561198015450790,2015,Strategy,92
76561198015462171,2015,Strategy,88
76561198015511443,2014,Action,11151
76561198015527964,2014,Action,0
76561198015597183,2014,Strategy,1545
76561198015620710,2013,Action,37
76561198015620710,2014,Action,37
76561198015803033,2014,Indie,9797
76561198015803033,2014,Simulation,9797
76561198015803033,2015,Indie,39188
76561198015803033,2015,Simulation,39188
76561198015848819,2014,Action,1388
76561198015886143,2015,Action,144786
76561198015897106,2013,Action,2148
76561198015904026,2014,Indie,27673
76561198015904026,2014,Simulation,27673
76561198015904026,2015,Indie,27673
76561198015904026,2015,Simulation,27673
76561198015930046,2014,Indie,6000
76561198015930046,2014,Simulation,6000
76561198015930046,2015,Indie,6000
76561198015930046,2015,Simulation,6000
76561198015968275,2015,Indie,772
76561198015968275,2015,Simulation,772
76561198016006736,2014,Action,828
76561198016067437,2015,Action,1955
76561198016174343,2014,Action,2661
76561198016232690,2015,Indie,106167
76561198016232690,2015,Simulation,106167
76561198016407866,2015,Action,17
76561198016444183,2012,Indie,26486
76561198016444183,2012,Simulation,26486
76561198016444183,2014,Indie,26486
76561198016444183,2014,Simulation,26486
76561198016444183,2015,Indie,26486
76561198016444183,2015,Simulation,26486
76561198016487628,2014,Indie,225
76561198016487628,2014,Simulation,225
76561198016564178,2014,Action,1038
76561198016564178,2015,Action,519
76561198016594121,2014,Action,0
76561198016594121,2014,Strategy,0
76561198016599173,2015,Action,217
76561198016610271,2014,Strategy,44
76561198016665024,2014,Action,59660
76561198016684317,2014,Action,32448
76561198016684317,2015,Action,32448
76561198016761464,2013,Action,294
76561198016761464,2014,Action,294
76561198016761464,2015,Action,588
76561198016940185,2014,Rpg,0
76561198016951092,2012,Action,44
76561198017154363,2015,Indie,2689
76561198017154363,2015,Simulation,2689
76561198017176943,2013,Action,628
76561198017176943,2014,Action,628
76561198017204231,2014,Action,52325
76561198017205526,2013,Action,453
76561198017205526,2015,Action,453
76561198017212077,2014,Action,1760
76561198017212077,2015,Action,1760
76561198017275546,2012,Action,0
76561198017275546,2014,Action,0
76561198017290377,2014,Indie,825
76561198017290377,2014,Simulation,825
76561198017290377,2015,Indie,825
76561198017290377,2015,Simulation,825
76561198017341667,2011,Action,879
76561198017341667,2013,Action,879
76561198017341667,2014,Action,1758
76561198017390058,2014,Action,1814
76561198017390058,2014,Adventure,1814
76561198017436335,2013,Action,1
76561198017436335,2014,Action,1
76561198017485462,2014,Indie,146
76561198017485462,2014,Simulation,146
76561198017659661,2015,Action,0
76561198017754022,2014,Indie,0
76561198017754022,2014,Simulation,0
76561198017761748,2015,Action,202
76561198017841947,2014,Action,157
76561198017921179,2015,Action,18931
76561198017957749,2015,Action,8
76561198018026822,2014,Action,0
76561198018059901,2013,Action,3523
76561198018059901,2014,Action,7046
76561198018059901,2015,Action,7046
76561198018100339,2015,Indie,12881
76561198018100339,2015,Simulation,12881
76561198018107220,2014,Indie,1553
76561198018107220,2014,Simulation,1553
76561198018138686,2014,Indie,2349
76561198018138686,2014,Simulation,2349
76561198018144455,2013,Action,2273
76561198018144455,2014,Action,2273
76561198018152628,2014,Action,264
76561198018159202,2014,Action,0
76561198018253205,2014,Strategy,13
76561198018257543,2015,Action,353
76561198018293914,2014,Action,1722
76561198018456402,2014,Action,68
76561198018469813,2014,Action,170
76561198018520620,2014,Rpg,0
76561198018551219,2014,Indie,4135
76561198018551219,2014,Simulation,4135
76561198018552349,2014,Indie,477
76561198018552349,2014,Simulation,477
76561198018560501,2013,Action,955
