user_id,playtime,item_id
Shervey1,283,240
Yugm,69022,4000
Dblddr,992,4000
Deathbreath220,0,2500
76561198086476823,2717,2600
76561198085463363,5370,4000
76561198162668758,3435,4000
76561198097730477,4924,4000
76561198089820203,433,4000
Deepcrysis,28727,4000
76561198030329440,19,3910
Deerhunter666,183,24740
Default456,2059,4000
76561198058166539,3,4000
215251,693,4000
76561198152193053,102271,4000
Shay181,3014,4000
76561198073817826,594,220
Degen97,4437,240
76561198091125007,6,4000
76561197994831363,0,220
Delph,0,1200
Deltalink21,1,220
76561198050438527,5,300
Qzt,58,20
76561198052661205,811,240
Nzobiwan,102,4000
Demonthunder,2858,240
George_the_giraffe,30,3010
76561198071716213,1625,70
Denied72,1750,240
76561198034337192,376,500
76561198056953510,698,10
76561198047363411,30,30
76561198046816537,0,240
76561198194938153,2128,4000
Girbobjack,332,3830
Depozet,139,220
76561198068479124,5327,4000
Getmlgrekt,647,300
Boyangbao,331,10
Meeman,263,280
Xxxgamesta101xxx,339,220
Derkness,1385,70
76561198086282677,4087,240
76561198116133680,100915,4000
76561198073517944,1076,240
Derpyaura,0,320
Shano,6,220
76561198021745490,71,220
Someguyinsteem,7391,4000
Derpyegg,13,220
Beepbeepimasheep,1015,4000
Derpydoesntgiveashit,202,240
76561198032293266,908,2620
76561198057406795,18,10
76561198084066563,75,92800
76561198091717988,0,220
76561198126500843,32,4760
76561198038261903,1155,4000
Destruktikus,212,3320
Des_mondo,2,1670
76561198077533366,921,70
76561198066881691,101,3830
76561198042146054,2,300
76561198093191096,749,4000
Device600,71,70
Devmabby,755,220
76561197980614542,3908,220
76561198107732375,12839,4000
76561198061601793,4028,10
76561198070069790,0,240
Wenndiesoldaten,2128,1200
Kingoftheheavy,5068,4000
Tacticallynx,367,220
76561198056634976,6288,4000
76561198069149771,1996,105600
Sir_afrodite,16,10
76561198114039731,7466,4000
Digfernandes,623,300
Dijakeplays,151,20
Ohplsguuby,1211,220
Zelmar,2705,10
76561198062359337,0,220
76561198078738809,321,105600
76561198071578365,1026,240
Dingo055,0,1900
Nathanielpeace,165,240
76561198054421576,32,240
76561198127302850,194,240
76561198072486822,503,240
Diseption,2041,4000
76561198099102298,645,4000
76561197986594271,26189,240
76561198077992470,5478,105600
76561198059166102,298,220
76561198038374904,1175,240
76561198023646825,305,240
Shrikeshrikeshrikeshrikeshrike,625,4000
Lucifer666678,1588,240
76561197994136663,286,3910
Efefuyg3g4u5u22u4yv,6273,4000
76561198064309861,8403,4000
76561198058711482,1,240
76561198072373072,1040,4000
Dimitriirfan,2325,4000
76561198064622636,513,17410
76561198106067504,2,240
76561198023903233,155,6980
Kingofopportunity,13671,4000
Doctorpotatoes,1083,220
76561198103858676,4473,4000
76561198092981834,6770,4000
76561198083029873,873,50
76561198047825496,412,70
76561197994380497,120,8080
76561198067939720,4513,4000
76561198070499931,6652,4000
1920410,715,240
76561198049760472,96,4000
Joaothekiller,17019,4000
Domee,299,4000
6294421419,73116,4000
76561198059347479,329,240
76561198076129408,12364,4000
Andypandy44,24566,240
76561198081443272,1652,4000
Regentorange,1200,4000
Doomsminator,0,220
76561198120646995,1541,17390
Awesomedoormat,432,220
Diglekango,135,300
76561198060089846,3608,4000
76561198055370293,16334,4000
Duzim,2,30
Teemolololol,605,220
76561197995098683,745,300
Dropbear99,6795,4000
Ghandisikh,850,240
Swscorpian,739,50
76561197983126861,1149,10
Thecosplayermotherfucker,42398,4000
Durolan2535,631,8930
76561197997884293,1225,4000
76561198100205554,104,240
Whatcanisayimjusttoogood,507,400
76561198009819704,77,240
123repulseme,1,220
76561197969800840,0,10
Cab117,29,220
Drvendax,1872,240
76561198070571964,91,70
76561198054212632,320,219640
76561198090773476,13734,4000
Dragoten,9,10
76561198051638090,2,220
Thedragon347,36343,4000
76561198015157743,779,220
Totallycleverid,124334,4000
76561198073725626,1440,240
Dragonxx5,640,220
76561198054978831,1786,240
Drag_riper,0,4000
76561198043781609,52,12120
76561198010309907,0,320
76561198045774424,51,240
76561197991766223,685,4000
76561198084378649,228,4000
76561198172455607,1,220
76561197977615598,1331,220
Drewwyg,134,70
76561198024886663,653,34600
Foxeia,25,24240
Drmolo,3,10
76561198153904644,32529,4000
76561198028061147,543,220
Ashley1222,12079,4000
76561198061987145,604,4000
76561198098848104,20,104900
Lonat,29350,240
76561198165512984,18323,4000
Biggertonfaggot,846,220
Mrenigmate,0,3830
76561198094102814,348,240
76561198065002838,401,240
Axe603,1142,300
76561198070983798,3556,240
76561198090724989,1951,6910
Jamesdurham23jubileerd,83,300
76561198006977846,234,220
76561198040454306,176,1520
76561198018159202,0,240
76561198080980901,2511,240
76561198066955730,559,4000
Dweg,238,240
76561198068133714,26786,4000
76561198056288026,2676,240
76561198010375422,3704,240
76561198083892512,35,10
Dyslexicdew,7114,4000
Dysloyal,6951,4000
Themadnote,19,20
76561198012135937,0,220
Eack,230,1520
76561198101296113,6699,4000
76561198049330006,572,240
76561198070239906,1312,4000
76561198060822442,0,32330
76561198049435011,45,10
76561198049752484,267,220
76561198084637047,12127,4000
76561198105310142,0,4560
Edgar_its_the_popo,99,39800
76561198078017141,509,4000
Riseofnations231,953,105600
76561198063572874,309,240
Dingarooef,10,240
Efey123,2384,4000
76561198011743390,5,70
Efreak,0,1610
76561198038840599,1462,240
Eggrith,47830,4000
76561198045236145,5900,4000
76561198008150212,6876,240
Succforcancer,189,1520
76561198060670197,3024,4000
76561198027043431,41,4000
76561198151870370,10135,4000
Uberducklord,100,220
76561198073069235,1477,550
76561198065712655,32398,1250
Cormalgus,16,240
76561198057617947,11598,550
Jzargo4pres,686,240
Xavvplays,76,20
76561198060852416,2854,4000
76561198056254879,4259,240
Elchuzzy69,82,3830
76561198053858353,85,17080
117331,150,4000
76561198086204732,5981,4000
Clarkos,292,70
Susanoofag,2019,4000
Eljefe2171,5594,4000
76561198068723507,31,22230
76561198073754800,1045,240
76561198140431707,62320,4000
76561198018465863,124,220
Lapfuckstrax,16525,4000
76561198047866299,2121,4000
9618,42,220
Emgee2,148,70
Pon2543007,1347,220
76561198086225444,32976,4000
76561198064445006,1811,227300
En-esta-partecita-esta-zacler,13935,4000
76561198083383461,29,3330
Martinz,7787,240
76561198075233562,8315,240
76561198059831638,664,4000
Enderray10420,10814,4000
Mr_doge,64,300
Enigmedic,127,10
76561198026040814,526,1530
76561198010531550,1635,4700
76561198018316773,0,220
76561198059783767,35995,4000
Purplegenius,18425,4000
En_tion,1310,220
76561198154493361,10051,4000
76561198069896420,71618,4000
76561198065821181,3,220
76561198083090908,2545,4000
Epiccheezus,2007,4000
76561198042410388,6,10
76561198047996563,0,10
76561198020571988,247,220
Fedeacv2,2304,10
76561198065064285,1558,10500
76561198047688625,47646,240
Akiomio,8008,4700
76561198170217862,118,3920
Eryene,0,17410
76561198073082088,10155,4000
76561198061319237,2080,240
Eternumhd,102861,4000
76561198013247974,152,20
Specialsomeone,858,240
Foodeater101,4200,240
Compuguy123,4714,220
76561198041889877,0,4000
76561198063364493,1189,4000
Eved826,57184,10
Lordjacques,2333,240
76561198054332392,821,70
76561198014848587,430,300
76561198064260593,4925,4000
Hayen-,1,4000
65464684,0,4000
Exrayted,885,400
76561198068174077,2998,4000
Nikiad,5,20
76561197995939652,19091,4000
Hoot_toot,45,1900
76561198084719787,148,4000
Explodinggravy,0,320
76561198028187926,31261,240
76561198095236348,13855,4000
Rubengericke,180,4000
76561198065213080,228,240
Extraedition,1730,105600
76561198041730036,605,4000
76561198088408984,48446,4000
Sgtkitty,196,240
76561198095425186,191,550
76561198065247694,1244,240
76561198054549164,0,240
76561198044411904,0,420
Bu113ts,8102,240
F4ll14nt,0,113200
76561198015251826,0,17430
76561198094506909,0,16450
Letachal,1381,4000
Fah6k8,610,220
76561198052055234,7477,240
76561198084582535,0,220
Apples58,107,4000
76561198071196751,519,550
Fanatic_crash,36,240
Plainlukekil,0,220
Farax2294,16002,4000
76561198045400789,1944,240
76561198020280754,0,1200
76561198103524411,9622,4000
Rockethaul,48,4700
76561198055305294,366,4700
Wingzhd,325,2630
76561198045566851,0,20
76561198085107826,45,3910
76561198073934730,282,240
76561198047197651,333,300
76561198073714126,247,4000
76561198092362090,340,47700
76561198047208774,115667,4000
Whyiscustomurlathing,793,240
Featink,1436,4000
Horsefeces,267,10
Bigprenis,0,3920
76561198068086235,787,10
Dahaydos,3179,4000
Matt20131,709,4000
Kritzkriegg,56,70
76561198067648599,3092,4000
76561198028357316,6577,4000
76561198090768760,0,240
Mrawes0m3,1,300
Drfera,66,220
Insightxivc,85,4000
Izumireina,0,320
Fetolino,1385,4000
76561198032373589,40,320
76561197978756659,0,10
Fiesta787,179,240
76561197960425229,0,10
76561198057473311,375,10
Filthydeath,401,240
76561198068825441,58,240
Letsbeon,23392,240
Finjinimo,259,3920
Sickface123,4319,4000
Zfirefly,36,240
378366354,38378,4000
76561197994996550,21,240
76561198061285334,31,1900
76561198074765837,58,4000
Takmid,503,240
76561198075229095,3106,240
76561198022345052,853,1520
Charanchila,1154,400
Fivecast,626,10
76561198060900686,5416,4700
76561198069618584,68,240
76561198054602972,0,240
76561198003855855,4423,4000
Oh_my_gosh,254,4000
76561198082157728,299,10
76561197964743311,342,220
Modtech,59957,320
76561198050465428,5304,550
Fliqi,72,10
76561198097602497,148,4000
Adderz308,0,220
Bajancanidian,5716,240
76561198072077473,499,42910
Lcopflufly,2180,4000
76561198059049662,7262,240
Fluphy_,23,220
76561198021135914,877,240
Treemasterrace,1727,240
Fluzzzer21,755,3830
76561198162487321,5350,4000
76561198073409906,6564,4000
76561198033161894,8794,42700
Foamzz,132,2630
Anthonybasso,61,10
76561198041329443,376,4000
76561198081848896,1306,17390
Fordy_104,873,4000
76561198124526584,34725,4000
76561198044471846,4356,4000
Forthminguth,92,4000
Trubru,508,300
Fr33lanc3r007,849,240
76561197971090890,2070,220
76561198083501834,21,240
76561198007165405,1107,3920
Tyrone266,1426,240
Frankaloons,0,10
Jach5270,254,3830
76561197995338574,16189,240
76561198094830975,3106,4000
Joshj23,468,220
76561198061557213,6108,20570
76561198066916378,19345,4000
76561198022095288,36490,40100
76561198079897413,6347,8930
Idsoftwaresquake,312,300
76561197979324684,0,10
Freshdeth,2319,4000
76561198057781627,381,240
76561198007208545,18235,10500
76561198062924967,279,300
Bradon745,0,3920
Farmerbillson,202,300
Frontlineninja,23486,4000
Iconnor_,1494,4000
76561197973525528,0,10
76561198093394236,0,220
76561198091938654,3433,4000
76561198058965353,255,220
Dankememesforsweatyteens,934,240
76561198098065176,1578,4000
76561197960575139,138,10
76561198068269072,0,70
76561198045421572,11969,105600
Mudswipe,1206,240
Dazahh,130,17300
76561198019669521,0,4000
76561197985634755,6387,220
76561198067938749,941,4000
Maketeanotwar,27,22330
76561197996644248,32107,240
76561198007317040,3741,240
Lebovin,217,220
2435689,0,10
Funkysandwich,190,240
76561198141880878,665,240
76561198053877988,2469,4000
Jbarton7,1196,4000
76561198080720289,6286,4000
76561198071928116,644,4000
76561198079327998,56076,4000
76561198047999321,217,220
76561198071836319,259,4000
Fw2912,619,220
76561198025199025,1133,220
Jb2481,173,17390
Spydude119,19,10
Eyb0ssman,748,240
76561198069192591,101,4000
Xkillerinstinct,104,4000
Jorazgamerguy,3309,4000
76561198089131001,276,70
76561198309337430,55,4000
Loominis,6273,4000
Gameska94,112,4000
Tcase42,117,300
Garsnaffle,66,240
Gatorgolfing,446,10
Gavvvv,1292,220
Mrweeblewalrus,2208,4000
Has2ragretz,4404,240
76561198060072424,57913,4000
Appletrevorjack,844,4000
76561198065466146,59403,240
Sgschief,3900,4000
Haonman,29,4000
Heavyfromhell,0,15620
Mysticzemo,1156,3830
76561198202329564,2535,4000
76561198050768829,30,70
76561198036861500,28,4000
76561198088472271,22686,4000
76561198079307722,238,4000
76561198056760638,1260,220
Fuzznut13,3653,4000
76561198036853946,17,12100
Itsdickhead,3772,4000
Swagbeans,135,4000
Hijason,22778,240
Ghostlybug22,23,240
76561198070652275,11047,240
Gibapezlife,45015,4000
76561198025089200,2198,4000
76561198079080583,2574,4000
76561198079227569,36,240
Gillinator,1890,4000
76561198095945803,2276,4000
_gingy_x3_,884,1900
76561198057391954,6065,4000
Gilamastra,1126,4000
Blister189,1682,240
76561198007188526,52,220
Wazzaa_man,1030,240
76561198072280329,5690,4000
76561198075871336,249,70
76561198011894418,764,7940
Glenbluey,1858,70
76561198136097101,80,220
76561198029850782,3154,220
Gluver,1594,4000
76561198055359148,4567,4000
Gordoenforma,207,4000
76561198028983796,43886,240
Sunnnnnnnnnnnny,22,70
102547508,15282,35450
76561198074104344,204,240
76561198160948073,12,240
066600,373,240
76561198077273975,739,220
Manuelthegoldfish,0,3920
76561198053614643,31522,4000
76561198069765771,403,240
76561198024765966,954,220
76561198072069909,34856,4000
76561198048230501,1864,240
Fishisaurus,16491,4000
76561198040814960,182,220
Gterrestrial,524,4000
76561197961702279,0,10
76561198054819876,68789,10
76561198073853424,754,240
Turntaker,700,220
76561198052512374,226,2310
76561198080592688,288,220
Gothamsavior24,416,240
76561198025862212,865,3830
-naughty-,1015,240
Govostype0406,50,1510
76561198114544247,1030,17390
Threepointshooter,1633,4000
76561198003189312,1321,4000
76561198149213236,21,240
Farquadspenis,1810,220
76561198046956473,2181,240
Fulltimesilver3,14602,4000
76561198071279334,65,4000
Gravityi,11072,4000
Great_partisan,0,4000
76561198065839605,401,4000
76561198076656479,86,240
Cuzimaboss,4751,4000
Greendieno,3432,4000
76561198056015983,67,4000
76561197996156672,0,320
Greenman41,1990,10
76561198066611105,21731,4000
Grelekzel,1894,70
Ireallycantwakeup,4834,4000
Gregorypap,1,240
Grey_jo,2066,4000
76561198016940185,0,3920
Greyson_4450,825,240
76561198035632910,121,6860
76561198138586856,230,220
Reapershunt,102,220
Luduwick,1407,4000
Girlzlikebears,572,240
Thewatergod,0,320
Sphix,0,10
Itz_stepo,83,220
Gsketch,0,240
76561198018298198,731,3920
Guhou,155,240
Guihzito,34213,4000
Mastergamerinfinity,0,4000
76561198083542691,17206,4000
Spiritedaway1,8,300
Gungeonrighteer,0,320
76561198043824579,1140,240
76561198053162887,651,4560
76561198062447997,439,4000
Gusso10_,70,220
76561198052204447,2689,4000
Crazy-joe98,83,40
76561198083306816,31,24240
Habbyman,0,240
Haelise,9194,4000
Haelnorr,170,220
76561198082179266,0,220
76561198049385848,1792,15620
76561198047049238,13625,730
Haitroid,151,320
76561198299095634,33,20
76561198021575394,313,220
76561198074079694,305,4000
76561197990616558,330,20
Halio99,653,220
Halloweddragon,24188,4000
Halofreak61,1840,70
Hamthepanman,359,4000
76561198043275956,0,1520
76561198051902499,93552,4000
76561198009260087,2081,300
Hamz12,2330,4000
Hand0fcthulhu,2646,4000
Noster69,88,300
76561198065866954,731,220
76561198020901037,3092,4000
Handsomegwen,0,240
Supersushi987,0,4000
Sopramudar,38670,4000
76561198080881484,0,3830
76561198038572397,132,240
Redddu,1530,240
76561198081776244,444,4000
76561198081114534,1512,48720
76561198077993857,19075,4000
76561198042042833,13,320
76561198051635761,15546,4000
Officialragey,3646,4000
Tittydestroyer,678,220
76561198082191375,1577,4000
Xxxkennysopxxx,8,10
Haramabeeharrrisssooon,3025,300
76561198094523402,381,4000
Dankestmememachineever,4750,4000
76561198040641436,439,300
Lucky-seven,2380,300
Deliciouspuddin,291,240
76561198119721428,4,300
76561198072072529,10,240
76561197997578794,1454,15620
76561198121314683,3943,240
76561198123168383,1648,4000
Harrylolman,94386,4000
Hartwig1999,25599,4000
Harv3yy,88,4000
76561198046718131,811,17710
Rambo1061,30673,240
Harvse,484,4000
Corhodzic,0,20
76561198081750536,13810,4000
Theradhatter,1201,220
X1341,5362,240
Hawaiianisswag,195,220
76561198061652444,45828,4000
76561198026769014,465,220
76561198066734993,271,240
76561198103362354,2994,4000
Nzatz,439,240
Fil96,285,220
Headap,14,10
76561198070092383,785,4000
Hecaton_john,82,2500
76561198088206812,2455,4000
76561198088531301,1506,4000
76561198042879129,2376,4000
76561198045368186,0,320
Tdoj3dtdo,10264,4000
76561198019053991,258,4000
76561198070448499,1882,1250
Helidash,1601,240
76561198079655294,103,2400
Imsufferingkillme,22043,4000
76561198090471916,3631,4000
Hellotherem8,6125,10
76561198003964800,0,1200
Fintanboy,2553,240
Henrydxb,95,240
76561198059990081,10035,4760
Bobthehappyterroriest,4829,4000
76561198043274212,2840,8400
Pimpit,48,20
76561198062484829,668,4000
76561198055335886,357,240
76561198045953692,9332,4000
216712138,19,4000
Hewl,334,4000
Hexualsealing,18,3910
Gawee08,10,300
76561198123074348,7,10
76561198056816892,3306,4000
Darknessfallsuponus,2510,4000
76561198013291691,4352,240
76561198101261169,597,6860
Koconut100,316,220
Cansomeonetellmehowthisworks,530,4000
Highpr,7330,240
Gabrielhilel,84955,730
Cyberblade,0,10
76561198181950086,33,4000
76561198042823843,52,10
76561198085738556,6600,4000
Stevenlikesdicks,47,240
Hollowchild,663,220
Hollowfun,1038,220
Holyswifter,300,4000
Wildcheese,41,1900
76561198015759079,2113,32370
76561198079621961,188,10
76561198074498944,2705,4000
76561198092151965,3208,4000
76561198080786408,40304,4000
Quadruplemoney,50,20900
76561198080644089,3862,4000
Peoplesidiot,31239,4000
Irishnz,14,3910
76561198066243952,6780,49520
Iareasdaft,1648,33230
Kylesimmonds,4,220
Dazzaplays,442,220
Horizon95,239,300
76561198057168558,36417,4000
76561198066842598,5500,4000
76561198006283037,4727,300
Horse_legend,128,4000
76561198094836134,0,620
76561197999429998,1,6200
Hostiletemper,1633,240
76561198230094848,3181,4000
Genericnoncreativeprofile,8465,4000
Beefiest,0,220
B167er,70,10
76561198083780235,0,4000
76561198095222559,2845,105600
Huy115,99,10
76561198065934504,193,70
76561198054285764,1,240
76561198079468384,901,105600
76561198026165009,269,2620
Itschewz,448,300
Bigdickslicknicktran,2624,4000
Anthonyrocks65,3211,4000
Bhulb,5,10
Mkdtiger,1166,4760
76561198071274892,735,4000
76561198047901097,4045,10090
76561198054508148,4979,300
76561198076863368,286,4000
Offlinebyourmine,1004,220
76561198067593136,3487,4000
Hunkhogan69,3076,4000
76561198061119912,214,42910
1337hunter,41,17470
Justharley,2034,4000
Huyest,2120,10
Huzzahsaidso,618,4000
76561198061796524,2944,4000
76561198009498722,819,240
76561198057650518,1,240
