user_id,item_id
Compuguy123,220
76561198041889877,4000
76561198063364493,4000
Eved826,10
Lordjacques,240
76561198054332392,70
76561198014848587,300
76561198064260593,4000
Hayen-,4000
65464684,4000
Exrayted,400
76561198068174077,4000
Nikiad,20
76561197995939652,4000
Hoot_toot,1900
76561198084719787,4000
Explodinggravy,320
76561198028187926,240
76561198095236348,4000
Rubengericke,4000
76561198065213080,240
Extraedition,105600
76561198041730036,4000
76561198088408984,4000
Sgtkitty,240
76561198095425186,550
76561198065247694,240
76561198054549164,240
76561198044411904,420
Bu113ts,240
F4ll14nt,113200
76561198015251826,17430
76561198094506909,16450
Letachal,4000
Fah6k8,220
76561198052055234,240
76561198084582535,220
Apples58,4000
76561198071196751,550
Fanatic_crash,240
Plainlukekil,220
Farax2294,4000
76561198045400789,240
76561198020280754,1200
76561198103524411,4000
Rockethaul,4700
76561198055305294,4700
Wingzhd,2630
76561198045566851,20
76561198085107826,3910
76561198073934730,240
76561198047197651,300
76561198073714126,4000
76561198092362090,47700
76561198047208774,4000
Whyiscustomurlathing,240
Featink,4000
Horsefeces,10
Bigprenis,3920
76561198068086235,10
Dahaydos,4000
Matt20131,4000
Kritzkriegg,70
76561198067648599,4000
76561198028357316,4000
76561198090768760,240
Mrawes0m3,300
Drfera,220
Insightxivc,4000
Izumireina,320
Fetolino,4000
76561198032373589,320
76561197978756659,10
Fiesta787,240
76561197960425229,10
76561198057473311,10
Filthydeath,240
76561198068825441,240
Letsbeon,240
Finjinimo,3920
Sickface123,4000
Zfirefly,240
378366354,4000
76561197994996550,240
76561198061285334,1900
76561198074765837,4000
Takmid,240
76561198075229095,240
76561198022345052,1520
Charanchila,400
Fivecast,10
76561198060900686,4700
76561198069618584,240
76561198054602972,240
76561198003855855,4000
Oh_my_gosh,4000
76561198082157728,10
76561197964743311,220
Modtech,320
76561198050465428,550
Fliqi,10
76561198097602497,4000
Adderz308,220
Bajancanidian,240
76561198072077473,42910
Lcopflufly,4000
76561198059049662,240
Fluphy_,220
76561198021135914,240
Treemasterrace,240
Fluzzzer21,3830
76561198162487321,4000
76561198073409906,4000
76561198033161894,42700
Foamzz,2630
Anthonybasso,10
76561198041329443,4000
76561198081848896,17390
Fordy_104,4000
76561198124526584,4000
76561198044471846,4000
Forthminguth,4000
Trubru,300
Fr33lanc3r007,240
76561197971090890,220
76561198083501834,240
76561198007165405,3920
Tyrone266,240
Frankaloons,10
Jach5270,3830
76561197995338574,240
76561198094830975,4000
Joshj23,220
76561198061557213,20570
76561198066916378,4000
76561198022095288,40100
76561198079897413,8930
Idsoftwaresquake,300
76561197979324684,10
Freshdeth,4000
76561198057781627,240
76561198007208545,10500
76561198062924967,300
Bradon745,3920
Farmerbillson,300
Frontlineninja,4000
Iconnor_,4000
76561197973525528,10
76561198093394236,220
76561198091938654,4000
76561198058965353,220
Dankememesforsweatyteens,240
76561198098065176,4000
76561197960575139,10
76561198068269072,70
76561198045421572,105600
Mudswipe,240
Dazahh,17300
76561198019669521,4000
76561197985634755,220
76561198067938749,4000
Maketeanotwar,22330
76561197996644248,240
76561198007317040,240
Lebovin,220
2435689,10
Funkysandwich,240
76561198141880878,240
76561198053877988,4000
Jbarton7,4000
76561198080720289,4000
76561198071928116,4000
76561198079327998,4000
76561198047999321,220
76561198071836319,4000
Fw2912,220
76561198025199025,220
Jb2481,17390
Spydude119,10
Eyb0ssman,240
76561198069192591,4000
Xkillerinstinct,4000
Jorazgamerguy,4000
76561198089131001,70
76561198309337430,4000
Loominis,4000
Gameska94,4000
Tcase42,300
Garsnaffle,240
Gatorgolfing,10
Gavvvv,220
Mrweeblewalrus,4000
Has2ragretz,240
76561198060072424,4000
Appletrevorjack,4000
76561198065466146,240
Sgschief,4000
Haonman,4000
Heavyfromhell,15620
Mysticzemo,3830
76561198202329564,4000
76561198050768829,70
76561198036861500,4000
76561198088472271,4000
76561198079307722,4000
76561198056760638,220
Fuzznut13,4000
76561198036853946,12100
Itsdickhead,4000
Swagbeans,4000
Hijason,240
Ghostlybug22,240
76561198070652275,240
Gibapezlife,4000
76561198025089200,4000
76561198079080583,4000
76561198079227569,240
Gillinator,4000
76561198095945803,4000
_gingy_x3_,1900
76561198057391954,4000
Gilamastra,4000
Blister189,240
76561198007188526,220
Wazzaa_man,240
76561198072280329,4000
76561198075871336,70
76561198011894418,7940
Glenbluey,70
76561198136097101,220
76561198029850782,220
Gluver,4000
76561198055359148,4000
Gordoenforma,4000
76561198028983796,240
Sunnnnnnnnnnnny,70
102547508,35450
76561198074104344,240
76561198160948073,240
066600,240
76561198077273975,220
Manuelthegoldfish,3920
76561198053614643,4000
76561198069765771,240
76561198024765966,220
76561198072069909,4000
76561198048230501,240
Fishisaurus,4000
76561198040814960,220
Gterrestrial,4000
76561197961702279,10
76561198054819876,10
76561198073853424,240
Turntaker,220
76561198052512374,2310
76561198080592688,220
Gothamsavior24,240
76561198025862212,3830
-naughty-,240
Govostype0406,1510
76561198114544247,17390
Threepointshooter,4000
76561198003189312,4000
76561198149213236,240
Farquadspenis,220
76561198046956473,240
Fulltimesilver3,4000
76561198071279334,4000
Gravityi,4000
Great_partisan,4000
76561198065839605,4000
76561198076656479,240
Cuzimaboss,4000
Greendieno,4000
76561198056015983,4000
76561197996156672,320
Greenman41,10
76561198066611105,4000
Grelekzel,70
Ireallycantwakeup,4000
Gregorypap,240
Grey_jo,4000
76561198016940185,3920
Greyson_4450,240
76561198035632910,6860
76561198138586856,220
Reapershunt,220
Luduwick,4000
Girlzlikebears,240
Thewatergod,320
Sphix,10
Itz_stepo,220
Gsketch,240
76561198018298198,3920
Guhou,240
Guihzito,4000
Mastergamerinfinity,4000
76561198083542691,4000
Spiritedaway1,300
Gungeonrighteer,320
76561198043824579,240
76561198053162887,4560
76561198062447997,4000
Gusso10_,220
76561198052204447,4000
Crazy-joe98,40
76561198083306816,24240
Habbyman,240
Haelise,4000
Haelnorr,220
76561198082179266,220
76561198049385848,15620
76561198047049238,730
Haitroid,320
76561198299095634,20
76561198021575394,220
76561198074079694,4000
76561197990616558,20
Halio99,220
Halloweddragon,4000
Halofreak61,70
Hamthepanman,4000
76561198043275956,1520
76561198051902499,4000
76561198009260087,300
Hamz12,4000
Hand0fcthulhu,4000
Noster69,300
76561198065866954,220
76561198020901037,4000
Handsomegwen,240
Supersushi987,4000
Sopramudar,4000
76561198080881484,3830
76561198038572397,240
Redddu,240
76561198081776244,4000
76561198081114534,48720
76561198077993857,4000
76561198042042833,320
76561198051635761,4000
Officialragey,4000
Tittydestroyer,220
76561198082191375,4000
Xxxkennysopxxx,10
Haramabeeharrrisssooon,300
76561198094523402,4000
Dankestmememachineever,4000
76561198040641436,300
Lucky-seven,300
Deliciouspuddin,240
76561198119721428,300
76561198072072529,240
76561197997578794,15620
76561198121314683,240
76561198123168383,4000
Harrylolman,4000
Hartwig1999,4000
Harv3yy,4000
76561198046718131,17710
Rambo1061,240
Harvse,4000
Corhodzic,20
76561198081750536,4000
Theradhatter,220
X1341,240
Hawaiianisswag,220
76561198061652444,4000
76561198026769014,220
76561198066734993,240
76561198103362354,4000
Nzatz,240
Fil96,220
Headap,10
76561198070092383,4000
Hecaton_john,2500
76561198088206812,4000
76561198088531301,4000
76561198042879129,4000
76561198045368186,320
Tdoj3dtdo,4000
76561198019053991,4000
76561198070448499,1250
Helidash,240
76561198079655294,2400
Imsufferingkillme,4000
76561198090471916,4000
Hellotherem8,10
76561198003964800,1200
Fintanboy,240
Henrydxb,240
76561198059990081,4760
Bobthehappyterroriest,4000
76561198043274212,8400
Pimpit,20
76561198062484829,4000
76561198055335886,240
76561198045953692,4000
216712138,4000
Hewl,4000
Hexualsealing,3910
Gawee08,300
76561198123074348,10
76561198056816892,4000
Darknessfallsuponus,4000
76561198013291691,240
76561198101261169,6860
Koconut100,220
Cansomeonetellmehowthisworks,4000
Highpr,240
Gabrielhilel,730
Cyberblade,10
76561198181950086,4000
76561198042823843,10
76561198085738556,4000
Stevenlikesdicks,240
Hollowchild,220
Hollowfun,220
Holyswifter,4000
Wildcheese,1900
76561198015759079,32370
76561198079621961,10
76561198074498944,4000
76561198092151965,4000
76561198080786408,4000
Quadruplemoney,20900
76561198080644089,4000
Peoplesidiot,4000
Irishnz,3910
76561198066243952,49520
Iareasdaft,33230
Kylesimmonds,220
Dazzaplays,220
Horizon95,300
76561198057168558,4000
76561198066842598,4000
76561198006283037,300
Horse_legend,4000
76561198094836134,620
76561197999429998,6200
Hostiletemper,240
76561198230094848,4000
Genericnoncreativeprofile,4000
Beefiest,220
B167er,10
76561198083780235,4000
76561198095222559,105600
Huy115,10
76561198065934504,70
76561198054285764,240
76561198079468384,105600
76561198026165009,2620
Itschewz,300
Bigdickslicknicktran,4000
Anthonyrocks65,4000
Bhulb,10
Mkdtiger,4760
76561198071274892,4000
76561198047901097,10090
76561198054508148,300
76561198076863368,4000
Offlinebyourmine,220
76561198067593136,4000
Hunkhogan69,4000
76561198061119912,42910
1337hunter,17470
Justharley,4000
Huyest,10
Huzzahsaidso,4000
76561198061796524,4000
76561198009498722,240
76561198057650518,240
Mitchbeattie177,4000
Poopeepeepoo,4000
76561198032745004,15120
76561198048597734,220
76561198041993527,4000
76561198101174309,4000
Lkasyukasjnrgabgs,70
I_bbox_4_u,4000
Zaintheking,10
Ulrikk,240
Nallek99,4000
Tickets845,220
Folkfrightsa,20
76561198058193734,240
76561198031835539,4700
76561198070792786,220
76561198096157669,220
Pudjapu,20
Budddly,4000
76561198087871638,4000
76561198067069534,4000
Kenfucius,3920
76561198096901553,4000
76561198078497059,4000
76561198035565913,4760
Iampro554433,240
Ian_ramsay,240
76561198071526072,4000
Deathnostalgia,4000
76561198034167696,300
Vannagainn,4000
Nicholasd7,4000
Icebrrg1245,4000
76561197990772718,300
Icesolo,10
76561198078158959,240
Ichuckrice,4000
76561198020321192,4000
River__,4000
Idgam3r,3310
Honestlyidontcares,4000
76561198095214263,220
Fireinlatin,220
Igotdahmunchies,220
Nhancat,240
Mrjuangore666,4000
76561198084946995,10
76561198056808191,4000
Iliveinyofridge,3830
Macey_moo,240
Marster1618,4000
Illuminutter,1520
76561198065890292,4000
Cancercure,240
76561198055499125,240
76561198069334143,4000
76561198046373675,3920
76561198079743094,240
Imseriouss,4000
Imurder,240
Imvoo,1200
76561198066760486,240
Dugec01,240
Fiftyshadesofpinkie,3830
Staecrh,320
Infamouscharles,240
76561198069886978,4700
76561198075989472,4000
76561198005400196,4000
76561198101005153,4000
Infinitespeed,4000
76561198095297673,33650
76561198088860621,4000
76561198068363182,4000
Evejohnhoward,10
Sweatmore,220
76561198078507625,4000
76561198081063480,300
Cammax30,4000
76561198041240181,3920
Rtsj,550
76561198063169249,3920
76561198078587197,3920
76561198084041983,240
Guidetti1,4000
Isaacdevil,4000
Ias19112000,220
76561198097442979,400
76561198066084140,4000
Alexisbest25,4000
Iskulz,240
76561198070425070,4000
76561198073231074,22380
Issekara,240
Ysarge,220
76561198064956459,320
76561198068536859,4000
Domobot3,4000
Itcgaming101,10
Omegathedesigner,240
Itscriddle,4000
76561198066002651,4000
Snowwiee221,4000
Iverse,4000
Ivoltgaming,220
76561198018891332,4000
Jaememes,240
76561198047273546,3910
Ironcass,4000
76561198044586193,1200
Josephbarrett,220
Josechowyi,10
76561198155610749,4000
Jinmanabe,4000
Jaberley,227300
Jabso,300
Swag_lord,4000
Thelostwolf,4000
76561198079690718,240
Cubbyjack,10
Keiran1,8080
Jacmac,4000
Jacowarlock,4000
Jadaik,4000
76561198080252389,220
Zoulrocker,4000
76561198021364449,4000
Reznov6,4000
76561197967443671,10
Guinhoh311,220
76561198099036584,4000
76561198090269293,4000
76561198045195391,220
76561198049901169,4000
Jamaicanthebacon,240
76561198073454377,240
Heyheybabybaby,4000
Jamessss,70
Jamsl33t,96100
76561198027305355,4000
Agent_nova,240
76561198031677195,240
Jarpsau,220
Jarrod159,240
Ventator,4000
Jarvisnumbanine,4000
Jasonza,70
Memphis__,4000
76561198054743995,17390
Jawdoe,10
76561198037459876,4000
Jaxon1049,240
Xchaai,10180
76561198072094518,4000
76561198009605382,7670
76561198080838936,240
76561198055365037,240
76561198035057945,42700
Jc63921,240
76561198081422627,240
Jdrocks,4000
Thewisesponge,4000
76561198046529240,240
76561198095861440,4000
Idonothack,240
76561197998470425,220
Lilnobody,10
76561198062417966,220
76561198049438589,4000
76561198037131489,4000
Jeshusteammaster,4700
76561198041845214,300
76561198060243686,3910
76561198079495006,4000
76561198018144075,4000
Xexilex,220
76561198054336060,240
Aligindahousebabykosha,220
76561198037540189,220
Ltsoldier,4000
Chocolatemanj,240
Mooporridge,10
1234567io9872345678765432,20
Jimmynoe,10
Thisscumlord,4000
Jjkanes,7670
76561198070993687,4000
Psn_jmcgamer12,300
76561198115194725,4000
Captainchomp,4760
76561198040876766,240
76561198051918525,4760
76561198060672192,4000
Mezkip,4000
2zesty4me,4000
Qu_boy,4000
Thelifeandtimesoftim,10
76561198081148689,12200
76561198079765149,220
Fabio_mussolini,70
76561198035460467,4000
76561198055887918,4000
Jojookylo,3830
Boazegevski,4000
76561198082713045,105600
Jokingwithya,240
76561198018552349,4000
Jonaleko,20
76561198195210689,4000
Bonbonjon,220
Jonesgang88,240
76561198006631865,7110
76561198101895097,3830
76561198053060832,4000
76561198094605755,4000
Greatmexican,4000
76561198052490439,6860
Mistersicklad483759,3920
Joshman106,240
Terencio,70
2ik4tf,4000
76561198077432581,4000
Jrazor89,240
76561198055604266,4000
Jsachun,220
76561198107847795,4000
Richmonddagamer,240
Thehitmonkey,70
76561198046170033,240
Jubjub727,4000
Suddenly_whales,400
76561198145937849,29800
76561198069177888,240
76561197963914566,10
Jukianinja,240
Roddie35,220
76561198002075173,10
Jung00berfuckingsucks,4000
76561198061493090,4000
76561198086925392,4000
76561198071121463,9480
76561198067721268,4000
76561198036171355,220
Mrpoo2,70
76561198043276814,240
Justcake,240
76561198131416827,240
Justmatel,220
Ju5tce,4000
Black2darketh,4000
Kin_os,4000
Ducksswamp,240
Spbko8o,20
76561198107506517,240
Thecybersquid,70
76561198045950906,300
Kaepora0gaebora,70
Iloveyouus,1510
Kaldemic,220
76561198287280974,107410
Prettyhm02forawhiteguy,320
76561198096257449,4000
Kamoobro10,230410
76561198047255522,240
Tofueatr69,220
Kaos117,4000
Runnerofchaos,240
Kappakaiju,4000
Kappa_chino,240
Kappasj,4000
76561198072553542,4000
76561198009005660,10500
76561198121874542,220
Ownageog,4000
R3koil,10
76561198035356395,400
76561198026604616,4000
934845883588583543,4000
76561197970565267,220
Kayndarr,50
Kaysmart,4000
Thekazimir,240
76561198051883269,240
Ksac,1250
76561198065764432,300
76561198075749223,220
Bugman591,240
Keino_,4000
54strat,4000
Kemyyy,220
Getonmylevelfgt,17460
76561198057306804,4000
76561197991853420,50
765611979902442o1,4000
76561198072587968,4000
Kenny536,70
Dahoraheinfera,240
76561198008471714,3830
76561198097795611,70
76561198066012786,4700
76561198088808564,240
Delicous_cookies,1510
Mrevilx,240
76561198103411771,4000
Bindi2015,4700
Yeahno,4000
76561198057958244,240
76561198105473254,4000
76561198032537775,15100
76561198006186415,3440
Usaidwotnow,240
76561198069228594,4000
76561198042170355,240
Igotheadfromyourmotherlastnight,240
76561198094237991,4000
9bithooligan,240
Dorkydoomsday,240
76561198065908363,220
Fuckchu,4000
76561198078119248,4000
Killerkalf,2800
46366536564574576346346546,10
76561198219902115,10
76561198081529182,240
Kk_kyser,240
76561198074700614,4000
Colinturnip,240
Edgyarthur,240
76561198042236060,320
Kimmyboy,4000
76561198043741228,4000
Cockleg1500,240
76561198060576805,4000
76561198059817616,550
76561198070706154,34900
Neveroddorburnsy,70
Jusicthegod,4000
76561198068552229,4000
76561198080039169,1670
Kiokizz,3920
76561198052151911,4000
76561198059129295,4000
76561198108601681,4000
Pp0085,4000
76561198083247658,4000
Cocainium,220
Omega_0,8600
76561198072489692,4000
Snoresville,4000
76561198073040446,240
Supersonic380,220
Niggerginger,240
Thekiwimantis,10
Klaathus,10
76561198044278243,4000
Kmacat,300
Everybodyloveskungfufighting,240
76561198058470510,4000
Gab0o0,4000
Knight-silver,240
76561198044619788,70
Knitro,240
76561198088802064,240
H0m0-101,240
Koiyyboi,220
Rayball36,3830
Rexoman,4000
76561198084695981,4000
76561198079817124,3830
76561197970812298,220
76561198085167128,4000
Kosmicreeds,240
76561198081667528,4000
Kowala913,4000
76561198056445553,4000
76561198013740854,240
Kraken257,240
76561197979574831,220
76561198055670224,4000
Krerelath,240
Demtitsgirl,240
76561198036070181,220
Drkritisch,220
76561198054912188,4000
76561198041509314,11450
76561198074348729,4000
Druittmatee,22300
76561198079876444,4000
Kurbi-wan_kenobi,240
Kurotenshi_bread,4000
Yolo-mcswagings,4000
Kuygoon,4000
76561198118549893,20
76561198057415723,4000
Coproduction,4000
76561198072676503,240
76561198077038456,4000
76561198064065906,240
Lambdaop,220
Lazrknight,2630
Tokyodrift8,4000
Lordvoflame,4000
76561198113520617,4000
Lachd1223,50
Lachie222,240
Lachielobster,4000
Thatonelonelyguy,4000
76561198107719371,265630
Laerte261,240
76561198087521033,220
Lainkelnuv,20
Mmr_assasin,300
76561198044128785,220
76561198083612270,240
Officiallandyy,113420
Evilspirit112233,4000
Lankyy,240
Larrymcbarry,4000
Herpy_derp,3320
