app_name,item_id
Street fighter x tekken: paul (swap costume),210055
Might & magic: heroes vi - pirates of the savage sea adventure pack,48231
Street fighter x tekken: ibuki (swap costume),210039
Street fighter x tekken: rolento (swap costume),210038
Street fighter x tekken: sagat (swap costume),210037
Street fighter x tekken: dhalsim (swap costume),210036
Street fighter x tekken: abel (swap costume),210035
Street fighter x tekken: lili (swap costume),210052
Street fighter x tekken: zangief (swap costume),210043
Street fighter x tekken: raven (swap costume),210064
Street fighter x tekken: yoshimitsu (swap costume),210063
Street fighter x tekken: jin (swap costume),210065
Street fighter x tekken: ogre (swap costume),210067
Street fighter x tekken: xiaoyu (swap costume),210066
Street fighter x tekken: tekken swap costume complete pack,210069
Street fighter x tekken: street fighter/tekken shared assist gem pack 1,210072
Street fighter x tekken: street fighter/tekken shared assist gem pack 2,210073
Mdk2 hd,213350
Shatter: official videogame soundtrack,20828
The book of unwritten tales digital extras,215200
Hearts of iron iii: us infantry sprite pack,214980
The book of unwritten tales,215160
Victoria ii: a house divided - american civil war spritepack,215000
Street fighter x tekken: street fighter swap costume complete pack,210068
A virus named tom,207650
Exceed 2nd - vampire rex,207380
A virus named tom soundtrack,207655
Exceed 3rd - jade penetrate black package,207400
Ticket to ride - legendary asia,108233
Death rally,108700
Train simulator: cn sd40-2 wide nose loco add-on,208355
Sleeping dogs: the red envelope pack,215243
Train simulator: sd70 v2 volume 2 loco add-on,208365
Killing floor - ash harding character pack,210931
Hero academy,209270
Train simulator: db ice 3 emu add-on,208283
Iron brigade,115120
Sleeping dogs: top dog silver pack,215241
Sleeping dogs: retro triad pack,215240
Galaxy on fire 2™ full hd,212010
Counter-strike: global offensive,730
Star wars™ knights of the old republic™ ii - the sith lords™,208580
Din's curse,217290
Avseq,207670
Train simulator: southern pacific cab forward loco add-on,208292
Train simulator: prr ge 44 loco add-on,208341
Train simulator: up ge 44 loco add-on,208342
Gotham city impostors free to play: premium card pack 3,216458
Gotham city impostors free to play: killah kitteh,216454
Gotham city impostors free to play: steampunk costume,216447
Gotham city impostors free to play: stitches,216449
Gotham city impostors free to play: ninja costume,216444
Closure,72000
Gotham city impostors free to play: harlette,216455
Gotham city impostors free to play: support item pack - professional,216434
Gotham city impostors free to play: weapon pack - ultimate,216432
Gotham city impostors free to play: support item pack - starter,216433
Gotham city impostors free to play: crocky,216448
Gotham city impostors free to play: weapon pack - professional,216431
Gotham city impostors free to play: premium card pack 6,216461
Gotham city impostors free to play: costume coin boost - solo,216462
To the moon soundtrack,206450
Batman: arkham city - game of the year edition,200260
To the moon,206440
Intrusion 2,214970
Gotham city impostors free to play: ultimate impostor kit,216468
Critter crunch,61730
Hearts of iron iii: sounds of conflict,214981
Arma 2: army of the czech republic,33934
Jet set radio,205950
Magic: the gathering - duels of the planeswalkers 2013 expansion,97350
Awesomenauts - expendable clunk skin,204312
Awesomenauts - bumble gnaw skin,204310
Awesomenauts - hotrod derpl skin,204308
Awesomenauts - kosmonaut yuri skin,204309
Awesomenauts - grandmaster splash skin,204307
Awesomenauts - coco hawaii skin,204304
Might & magic: heroes vi - danse macabre adventure pack,48232
Resident evil: operation raccoon city - renegade weapons pack,210016
Resident evil: operation raccoon city - classic weapons pack,210018
Resident evil: operation raccoon city - elite weapons pack,210017
Resident evil: operation raccoon city - echo six expansion pack 1,210012
Resident evil: operation raccoon city - weapon stash,210019
Resident evil: operation raccoon city - echo six expansion pack 2,210013
The testament of sherlock holmes,205650
Ether vapor remaster,214570
Carrier command: gaea mission,65740
3d-coat v4.8,100980
Bit.trip.core soundtrack,205063
Cortex command,209670
Dogfight 1942 russia under siege,217962
Bit.trip core,205060
Borderlands 2: mechromancer pack,213230
"Duels 2013 ""aura servants"" deck key",97380
"Duels 2013 ""mindstorms"" deck key",97384
"Duels 2013 ""mindstorms"" foil conversion",97385
"Duels 2013 ""collective might"" foil conversion",97389
"Duels 2013 ""aura servants"" foil conversion",97381
Rocksmith - queen - keep yourself alive,206146
"Duels 2013 ""collective might"" deck key",97388
"Duels 2013 ""sepulchral strength"" deck key",97382
Rocketbirds: hardboiled chicken,215510
Doom 3: bfg edition,208200
Borderlands 2 - captain scarlett and her pirate's booty,207870
Sleeping dogs - street racer pack,215247
Sleeping dogs - tactical soldier pack,215246
Dungeon defenders anniversary pack,222680
Crusader kings ii: songs of byzantium,210901
Rocksmith - my chemical romance - planetary (go!),206141
Rocksmith - 3 doors down - 3-song pack,206120
Rocksmith - the police - synchronicity ii,206133
Rocksmith - 3 doors down - loser,206119
Rocksmith - 3 doors down - when i'm gone,206117
Rocksmith - blink-182 - all the small things,206114
Rocksmith - blink-182 - dammit,206113
Rocksmith - the black keys - just got to be,206106
Rocksmith - pearl jam - black,206111
Rocksmith - the police - roxanne,206131
Rocksmith - queen - stone cold crazy,206144
Rocksmith - the allman brothers band - jessica,206094
Rocksmith - marvin gaye - what's going on,206156
Rocksmith - albert king with stevie ray vaughan - born under a bad sign,206123
Rocksmith - the blues brothers band - soul man,206122
Rocksmith - the black keys 3-song pack,206107
Rocksmith - megadeth 3-song pack,206102
Rocksmith - queen 5-song pack,206148
Rocksmith - my chemical romance 3-song pack,206142
Rocksmith - the allman brothers band - whipping post,206160
Rocksmith - my chemical romance - na na na (na na na na na),206140
Rocksmith - the temptations - my girl,206155
Rocksmith - megadeth - public enemy no. 1,206101
Rocksmith - deep purple - smoke on the water,206095
Rocksmith - megadeth - symphony of destruction,206099
Rocksmith™,205190
Edna & harvey: harvey's new eyes,219910
Unity of command: stalingrad campaign,218090
Primal carnage,215470
Rocksmith - the knack - my sharona,206151
Rocksmith - 3 doors down - kryptonite,206118
Giana sisters: twisted dreams,223220
Tropico 4: pirate heaven dlc,205632
A game of dwarves,200370
Xcom: enemy unknown - elite soldier pack,209811
Hotline miami,219150
Sleeping dogs: the swat pack,215245
Sleeping dogs: screen legends pack,215248
Krater - character dlc mayhem mk13,204734
Guns of icarus online,209080
Condemned: criminal origins,4720
Beyond divinity,219760
Magicka: grimnir's laboratory,73120
Divinity ii: developer's cut,219780
Rocksmith - avenged sevenfold - beast and the harlot,206174
Rocksmith - avenged sevenfold - afterlife,206175
Postal 2,223470
F1 race stars™,203680
Chaos on deponia,220740
Gemini wars,216130
Apb reloaded urban survival pack,113405
Magic: the gathering - 2013 deck pack 1,208830
Worms revolution - mars pack,200188
Gratuitous tank battles - the western front,205541
Sine mora,207040
Fly'n,223730
Puddle,222140
Memento mori,200490
Clan of champions - new helmet pack 1,215309
Clan of champions - item box +,215303
Clan of champions - new armor pack 1,215311
Call of duty®: black ops ii,202970
Sleeping dogs: deep undercover pack,202193
Sleeping dogs - triad enforcer pack,215253
F1 race stars - music accessory pack,220803
Sleeping dogs: square enix character pack,216331
F1 race stars - science accessory pack,220805
F1 race stars - princess accessory pack,220804
F1 race stars - nature accessory pack,220806
F1 race stars - monster accessory pack,220807
Jagged alliance 2 - wildfire,215930
Hitman: absolution: bartoli custom gun,216414
Hitman: absolution: agency hx ump,216413
Hitman: absolution: agency sps 12,216412
Hitman: absolution: deus ex (adam jensen) handgun,216421
Hitman: absolution: high tech disguise,216417
Hitman: absolution: deus ex (adam jensen) disguise,216420
The sims 3: supernatural,223593
The sims 3: diesel stuff,223592
The sims 3: seasons,223594
"Magic 2013 ""act of war"" deck key",208833
"Magic 2013 ""sky and scale"" foil conversion",208842
"Magic 2013 ""act of war"" foil conversion",208834
"Magic 2013 ""sky and scale"" deck key",208841
Worms revolution: medieval tales dlc,200185
Train simulator: union pacific big boy loco add-on,208361
Miasmata,223510
Stealth bastard deluxe - soundtrack,209201
Tomb raider vi: the angel of darkness,225020
Stealth bastard deluxe,209190
Gt legends,44690
Trainz simulator dlc: prr t1,24676
The book of unwritten tales: the critter chronicles,221830
Primordia,227000
A game of dwarves: star dwarves,222222
A game of dwarves: ale pack,222221
Mabinogi,212200
Triple town,209950
Legacy of kain: defiance,224300
Legacy of kain: soul reaver,224920
Legacy of kain: soul reaver 2,224940
Train simulator: union pacific sd45 loco add-on,208319
Iron sky: invasion,224900
Assassin’s creed® iii – the hidden secrets pack,208491
Port royale 3: new adventures dlc,215972
Rocksmith - nickelback - 3 song pack,222061
A new beginning - final cut,105000
Rocksmith - nickelback - how you remind me,222058
Nights into dreams,219950
Train simulator: edinburgh-glasgow route add-on,65216
Spellforce 2 - faith in destiny scenario 1: flink's secret diary,226350
Hearts of iron iii: british vehicle spritepack,214987
Hearts of iron iii: japanese vehicle spritepack,214988
Rage: the scorchers™,209460
Tropico 4: vigilante dlc,205634
Rocksmith - foo fighters - wheels,222066
Rocksmith - foo fighters - times likes these,222065
Rocksmith - foo fighters - my hero,222063
Rocksmith - foo fighters - walk,222062
Sacred 2 gold,225640
Train simulator: donner pass: southern pacific route add-on,65239
Splice: epilogue soundtrack,209801
Angelica weaver: catch me when you can,218700
F1 race stars - china track,220813
F1 race stars - canada track,220812
Primal fears,211280
F1 race stars - india track,220811
Worms ultimate mayhem - multiplayer pack dlc,70616
Train simulator: db ice 2 emu add-on,222545
Fieldrunners 2,215710
Sword of the stars ii soundtrack,203060
Sins of a solar empire®: rebellion - original soundtrack,228600
Gratuitous space battles: the outcasts,41817
Rocksmith - the strokes - reptilia,222076
Spellforce 2 - faith in destiny scenario 2: the golden fool,226370
Painkiller hell & damnation: satan claus dlc,219136
Borderlands 2: commando supremacy pack,225821
Borderlands 2: commando domination pack,225822
Spectromancer: gathering of power,22521
Borderlands 2: siren madness pack,225823
Borderlands 2: gunzerker madness pack,225826
Borderlands 2: gunzerker domination pack,225828
Borderlands 2: siren domination pack,225825
Strike suit zero soundtrack,209545
Strike suit zero,209540
The cave,221810
Ace combat assault horizon - enhanced edition,228400
Hotline miami soundtrack,219152
Dmc: devil may cry,220440
Defense grid: containment dlc,18523
Retrovirus,227800
Divo,230760
Cities in motion: design quirks,206718
"Rocksmith - fall out boy - sugar, we're goin down",222083
Rocksmith - fall out boy - i don't care,222086
"Rocksmith - fall out boy - dance, dance",222084
Rocksmith - fall out boy - thnks fr th mmrs,222085
Rocksmith - fall out boy - america's suitehearts,222087
Street fighter x tekken: sf booster pack 5,210085
Street fighter x tekken: sf booster pack 4,210084
Street fighter x tekken: sf booster pack 3,210083
Cities xl platinum,231140
Street fighter x tekken: sf booster pack 7,210087
Street fighter x tekken: additional 12 characters pack,210113
Spellforce 2 - faith in destiny scenario 3: the last stand,226390
Super house of dead ninjas,224820
Omerta - city of gangsters - the bulgarian colossus dlc,215373
A valley without wind 2,228320
Highborn,209850
Rocksmith - kansas - carry on wayward son,222093
Rocksmith - ram jam - black betty,222095
Rocksmith - judas priest - you've got another thing comin',222094
March of the eagles,227760
Rocksmith - incubus - anna molly,222098
Rocksmith - incubus - love hurts,222097
Rocksmith - incubus - wish you were here,222096
Tom clancy's ghost recon future soldier® - khyber strike,212673
Rpg maker vx ace - high fantasy 2 resource pack,229751
Rocksmith - incubus song pack,222099
The sims 3: university life,223597
Rocksmith - blue oyster cult - burnin' for you,222100
Rocksmith - living colour - cult of personality,222102
Rocksmith - violent femmes - blister in the sun,222101
Dmc devil may cry: vergil's downfall,223793
Rocksmith - blue oyster cult song pack,222138
Tomb raider - the final hours digital book,233410
Dungeons & dragons online® catacombs starter pack,213197
Stealth bastard deluxe - the teleporter chambers,209202
Monster loves you!,226740
Incredipede,230150
Alien spidy,207000
Impire: creatures of the night,230900
Retro/grade,222660
Train simulator: western lines of scotland route add-on,222554
Trials evolution: gold edition,220160
Fly'n soundtrack,223732
Airmech® prime,216174
Postal,232770
Resident evil 6 / biohazard 6,221040
Re6 / bh6: onslaught mode,232530
Cut the rope,223280
Strike suit zero - raptor dlc,234180
Anodyne,234900
Tomb raider: agency sps 12,208796
Tomb raider: fisherman,208793
Tomb raider: scavenger bandit,208792
Tomb raider: scavenger scout,208790
Tomb raider: pistol burst,208804
Tomb raider: pistol silencer,208805
Tomb raider: hunter skin,208806
Tomb raider: shanty town,208810
Call of duty®: black ops ii - north american flags of the world calling card pack,234780
Tomb raider: 1939 multiplayer map pack,208814
Evoland,233470
Another world – 20th anniversary edition,233550
Train simulator: prr alco rs11 loco add-on,222574
Lords of football,230650
Sang-froid - tales of werewolves,227220
Train simulator: br standard class 2mt loco add-on,222556
Demolition inc - level & weapon dlc,98609
Cubemen 2,228440
Primal carnage - experimental dinosaur skin pack 2,235130
Awesomenauts - demon skølldir skin,230885
